"ID","Bill ID","Date","Passed","Other Count","Yes Count","No Count"
"HIV00010414","HB 2458","2012-03-28 00:00:00","Yes",1,4,0
"HIV00008209","HB 2441","2012-02-09 00:00:00","Yes",3,7,0
"HIV00008812","HB 2441","2012-02-21 00:00:00","Yes",1,14,0
"HIV00010412","HB 2441","2012-03-28 00:00:00","Yes",1,4,0
"HIV00008347","HB 2439","2012-02-10 00:00:00","Yes",3,9,0
"HIV00009365","HB 2439","2012-02-28 00:00:00","Yes",0,17,0
"HIV00009848","HB 2439","2012-03-14 00:00:00","Yes",1,4,0
"HIV00010411","HB 2439","2012-03-28 00:00:00","Yes",3,11,0
"HIV00009016","HCR 12","2012-02-24 00:00:00","Yes",4,6,0
"HIV00011049","HCR 12","2012-04-12 00:00:00","Yes",2,5,0
"HIV00007751","HB 1771","2012-02-07 00:00:00","Yes",2,13,0
"HIV00009787","HB 1771","2012-03-14 00:00:00","Yes",1,4,0
"HIV00008885","SB 2874","2012-02-23 00:00:00","Yes",1,13,0
"HIV00009519","SB 2874","2012-03-12 00:00:00","Yes",1,10,0
"HIV00007622","SB 2874","2012-02-08 00:00:00","Yes",2,5,0
"HIV00010686","SB 2874","2012-03-29 00:00:00","Yes",1,16,0
"HIV00007470","SB 2288","2012-02-02 00:00:00","Yes",1,4,0
"HIV00007471","SB 2288","2012-02-02 00:00:00","Yes",0,5,0
"HIV00010171","SB 2288","2012-03-22 00:00:00","Yes",3,7,1
"HIV00010635","SB 2288","2012-03-30 00:00:00","Yes",1,15,1
"HIV00009098","SB 2288","2012-02-27 00:00:00","Yes",0,14,0
"HIV00010308","HCR 154","2012-03-27 00:00:00","Yes",3,7,0
"HIV00011087","HCR 154","2012-04-11 00:00:00","Yes",3,14,0
"HIV00011183","HCR 154","2012-04-19 00:00:00","Yes",3,4,0
"HIV00010577","HCR 92","2012-03-29 00:00:00","Yes",4,7,1
"HIV00011148","HCR 92","2012-04-17 00:00:00","Yes",0,5,0
"HIV00001858","HB 108","2011-02-24 00:00:00","Yes",3,13,0
"HIV00010386","HB 108","2012-03-28 00:00:00","Yes",1,3,1
"HIV00001855","HB 101","2011-02-14 00:00:00","Yes",1,10,0
"HIV00007656","HB 101","2012-01-24 00:00:00","Yes",2,13,0
"HIV00009768","HB 101","2012-03-19 00:00:00","Yes",0,7,0
"HIV00010496","HB 101","2012-03-29 00:00:00","Yes",1,13,0
"HIV00001844","HB 70","2011-02-16 00:00:00","Yes",5,7,0
"HIV00001845","HB 70","2011-02-24 00:00:00","Yes",1,16,0
"HIV00001846","HB 70","2011-03-18 00:00:00","Yes",1,3,0
"HIV00001847","HB 70","2011-03-30 00:00:00","Yes",3,11,0
"HIV00010362","SCR 155","2012-03-27 00:00:00","Yes",3,4,0
"HIV00011217","SCR 155","2012-04-20 00:00:00","Yes",3,7,0
"HIV00011013","SCR 155","2012-04-11 00:00:00","Yes",4,10,0
"HIV00008093","HB 2602","2012-02-07 00:00:00","Yes",2,13,0
"HIV00009066","HB 2602","2012-02-23 00:00:00","Yes",0,17,0
"HIV00010752","HB 2602","2012-04-02 00:00:00","Yes",1,4,0
"HIV00008088","HB 2591","2012-02-03 00:00:00","Yes",1,10,0
"HIV00008778","HB 2591","2012-02-16 00:00:00","Yes",4,11,0
"HIV00010022","HB 2591","2012-03-20 00:00:00","Yes",2,3,0
"HIV00010021","HB 2591","2012-03-20 00:00:00","Yes",2,5,0
"HIV00010855","HB 2591","2012-04-03 00:00:00","Yes",2,12,0
"HIV00008077","HB 2578","2012-02-03 00:00:00","Yes",0,12,0
"HIV00008515","HB 2578","2012-02-13 00:00:00","Yes",3,7,0
"HIV00009397","HB 2578","2012-02-28 00:00:00","Yes",0,17,0
"HIV00009538","HB 2578","2012-03-12 00:00:00","Yes",1,4,0
"HIV00010425","HB 2578","2012-03-28 00:00:00","Yes",1,13,0
"HIV00008182","SB 2967","2012-02-09 00:00:00","Yes",1,4,0
"HIV00009251","SB 2967","2012-02-28 00:00:00","Yes",0,14,0
"HIV00010688","SB 2967","2012-03-30 00:00:00","Yes",1,16,0
"HIV00007441","SB 2213","2012-01-26 00:00:00","Yes",0,5,0
"HIV00009094","SB 2213","2012-02-27 00:00:00","Yes",1,12,1
"HIV00009588","SB 2213","2012-03-13 00:00:00","Yes",3,9,0
"HIV00010791","SB 2213","2012-04-03 00:00:00","Yes",0,17,0
"HIV00010763","HCR 162","2012-04-02 00:00:00","Yes",3,8,0
"HIV00011151","HCR 162","2012-04-17 00:00:00","Yes",1,6,0
"HIV00010258","HCR 142","2012-03-23 00:00:00","Yes",1,10,0
"HIV00011149","HCR 142","2012-04-17 00:00:00","Yes",1,6,0
"HIV00009454","HCR 23","2012-03-02 00:00:00","Yes",3,8,0
"HIV00011052","HCR 23","2012-04-11 00:00:00","Yes",3,14,0
"HIV00011186","HR 151","2012-04-19 00:00:00","Yes",4,7,0
"HIV00010704","SCR 139","2012-03-29 00:00:00","Yes",1,4,0
"HIV00011010","SCR 139","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010703","SCR 121","2012-03-30 00:00:00","Yes",2,4,0
"HIV00011004","SCR 121","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010065","SCR 34","2012-03-20 00:00:00","Yes",0,6,0
"HIV00011143","SCR 34","2012-04-16 00:00:00","Yes",3,9,0
"HIV00008715","HB 2121","2012-02-16 00:00:00","Yes",4,7,0
"HIV00009322","HB 2121","2012-03-01 00:00:00","Yes",0,17,0
"HIV00010914","HB 2121","2012-04-03 00:00:00","Yes",2,3,0
"HIV00010915","HB 2121","2012-04-03 00:00:00","Yes",2,5,0
"HIV00009464","HCR 28","2012-03-02 00:00:00","Yes",2,9,0
"HIV00009465","HCR 28","2012-03-02 00:00:00","Yes",2,9,0
"HIV00011057","HCR 28","2012-04-11 00:00:00","Yes",3,14,0
"HIV00009462","HCR 27","2012-03-02 00:00:00","Yes",2,9,0
"HIV00009463","HCR 27","2012-03-02 00:00:00","Yes",2,9,0
"HIV00011056","HCR 27","2012-04-11 00:00:00","Yes",3,14,0
"HIV00008025","HB 2501","2012-02-06 00:00:00","Yes",3,12,0
"HIV00009376","HB 2501","2012-03-01 00:00:00","Yes",0,17,0
"HIV00009854","HB 2501","2012-03-13 00:00:00","Yes",2,4,1
"HIV00010550","HB 2501","2012-03-29 00:00:00","Yes",1,12,1
"HIV00007584","SB 2750","2012-02-08 00:00:00","Yes",1,4,0
"HIV00009220","SB 2750","2012-02-28 00:00:00","Yes",2,12,0
"HIV00009962","SB 2750","2012-03-20 00:00:00","Yes",2,9,1
"HIV00010888","SB 2750","2012-04-04 00:00:00","Yes",0,17,0
"HIV00009460","HCR 26","2012-03-02 00:00:00","Yes",2,9,0
"HIV00009461","HCR 26","2012-03-02 00:00:00","Yes",2,9,0
"HIV00011055","HCR 26","2012-04-11 00:00:00","Yes",3,14,0
"HIV00009458","HCR 25","2012-03-02 00:00:00","Yes",2,9,0
"HIV00009459","HCR 25","2012-03-02 00:00:00","Yes",2,9,0
"HIV00011054","HCR 25","2012-04-11 00:00:00","Yes",3,14,0
"HIV00009456","HCR 24","2012-03-02 00:00:00","Yes",2,9,0
"HIV00009457","HCR 24","2012-03-02 00:00:00","Yes",2,9,0
"HIV00011053","HCR 24","2012-04-11 00:00:00","Yes",3,14,0
"HIV00008141","HB 2760","2012-02-01 00:00:00","Yes",1,11,0
"HIV00008914","HB 2760","2012-02-23 00:00:00","Yes",5,10,0
"HIV00009885","HB 2760","2012-03-19 00:00:00","Yes",1,6,0
"HIV00010568","HB 2760","2012-03-29 00:00:00","Yes",2,11,1
"HIV00008205","HB 2338","2012-02-09 00:00:00","Yes",2,9,0
"HIV00008206","HB 2338","2012-02-09 00:00:00","Yes",3,8,0
"HIV00009353","HB 2338","2012-02-28 00:00:00","Yes",1,16,0
"HIV00010850","HB 2338","2012-04-03 00:00:00","Yes",2,2,1
"HIV00010851","HB 2338","2012-04-03 00:00:00","Yes",1,12,1
"HIV00007792","HB 1928","2012-02-08 00:00:00","Yes",1,10,0
"HIV00008776","HB 1928","2012-02-16 00:00:00","Yes",4,11,0
"HIV00010517","HB 1928","2012-03-29 00:00:00","Yes",2,3,0
"HIV00010085","HB 1928","2012-03-21 00:00:00","Yes",3,4,0
"HIV00010365","SCR 171","2012-03-27 00:00:00","Yes",3,6,0
"HIV00010480","SCR 171","2012-03-29 00:00:00","Yes",3,4,0
"HIV00011020","SCR 171","2012-04-11 00:00:00","Yes",5,9,0
"HIV00011169","SCR 171","2012-04-19 00:00:00","Yes",2,9,0
"HIV00010466","SCR 74","2012-03-28 00:00:00","Yes",3,5,0
"HIV00010467","SCR 74","2012-03-28 00:00:00","Yes",2,3,0
"HIV00011152","SCR 74","2012-04-18 00:00:00","Yes",4,6,0
"HIV00007501","SB 2354","2012-02-07 00:00:00","Yes",3,6,0
"HIV00008841","SB 2354","2012-02-23 00:00:00","Yes",1,4,0
"HIV00009612","SB 2354","2012-03-14 00:00:00","Yes",2,9,0
"HIV00010641","SB 2354","2012-03-29 00:00:00","Yes",6,9,0
"HIV00008021","HB 2497","2012-02-06 00:00:00","Yes",3,12,0
"HIV00010420","HB 2497","2012-03-28 00:00:00","Yes",3,4,0
"HIV00010359","SCR 151","2012-03-27 00:00:00","Yes",3,4,0
"HIV00010360","SCR 151","2012-03-27 00:00:00","Yes",3,5,0
"HIV00011155","SCR 151","2012-04-18 00:00:00","Yes",4,6,0
"HIV00010353","SCR 134","2012-03-27 00:00:00","Yes",3,6,0
"HIV00011166","SCR 134","2012-04-19 00:00:00","Yes",2,9,0
"HIV00011008","SCR 134","2012-04-11 00:00:00","Yes",5,9,0
"HIV00010956","SCR 91","2012-04-09 00:00:00","Yes",2,3,0
"HIV00011164","SCR 91","2012-04-19 00:00:00","Yes",4,7,0
"HIV00011165","SCR 91","2012-04-19 00:00:00","Yes",6,8,0
"HIV00010955","SCR 91","2012-04-09 00:00:00","Yes",3,6,0
"HIV00009470","HCR 31","2012-03-02 00:00:00","Yes",2,9,0
"HIV00009471","HCR 31","2012-03-02 00:00:00","Yes",2,9,0
"HIV00011060","HCR 31","2012-04-11 00:00:00","Yes",3,14,0
"HIV00009468","HCR 30","2012-03-02 00:00:00","Yes",2,9,0
"HIV00009469","HCR 30","2012-03-02 00:00:00","Yes",2,9,0
"HIV00011059","HCR 30","2012-04-11 00:00:00","Yes",3,14,0
"HIV00009466","HCR 29","2012-03-02 00:00:00","Yes",2,9,0
"HIV00009467","HCR 29","2012-03-02 00:00:00","Yes",2,9,0
"HIV00011058","HCR 29","2012-04-11 00:00:00","Yes",3,14,0
"HIV00007905","HB 2181","2012-02-01 00:00:00","Yes",2,8,0
"HIV00008627","HB 2181","2012-02-14 00:00:00","Yes",3,12,0
"HIV00009329","HB 2181","2012-02-28 00:00:00","Yes",1,16,0
"HIV00009818","HB 2181","2012-03-14 00:00:00","Yes",3,5,0
"HIV00009819","HB 2181","2012-03-14 00:00:00","Yes",1,4,0
"HIV00010298","HB 2181","2012-03-27 00:00:00","Yes",0,5,0
"HIV00008274","SB 2650","2012-02-09 00:00:00","Yes",1,3,0
"HIV00009661","SB 2650","2012-03-14 00:00:00","Yes",3,8,0
"HIV00010659","SB 2650","2012-03-29 00:00:00","Yes",6,9,0
"HIV00007532","SB 2518","2012-02-01 00:00:00","Yes",1,4,0
"HIV00009642","SB 2518","2012-03-19 00:00:00","Yes",4,8,0
"HIV00009643","SB 2518","2012-03-19 00:00:00","Yes",3,8,0
"HIV00010324","SB 2518","2012-03-27 00:00:00","Yes",5,10,0
"HIV00007531","SB 2518","2012-02-01 00:00:00","Yes",1,6,0
"HIV00008254","SB 2429","2012-02-10 00:00:00","Yes",1,6,0
"HIV00009179","SB 2429","2012-03-01 00:00:00","Yes",0,5,0
"HIV00009623","SB 2429","2012-03-12 00:00:00","Yes",3,10,2
"HIV00009624","SB 2429","2012-03-12 00:00:00","Yes",3,12,0
"HIV00010797","SB 2429","2012-04-03 00:00:00","Yes",0,17,0
"HIV00007816","HB 1965","2012-01-27 00:00:00","Yes",1,9,0
"HIV00008900","HB 1965","2012-02-22 00:00:00","Yes",1,14,0
"HIV00010520","HB 1965","2012-03-29 00:00:00","Yes",3,4,0
"HIV00007770","HB 1848","2012-02-07 00:00:00","Yes",1,11,0
"HIV00009300","HB 1848","2012-03-01 00:00:00","Yes",0,17,0
"HIV00009789","HB 1848","2012-03-19 00:00:00","Yes",1,3,1
"HIV00010513","HB 1848","2012-03-29 00:00:00","Yes",1,12,1
"HIV00007637","SB 2971","2012-02-03 00:00:00","Yes",0,5,0
"HIV00009738","SB 2971","2012-03-14 00:00:00","Yes",2,9,0
"HIV00010334","SB 2971","2012-03-27 00:00:00","Yes",5,10,0
"HIV00008260","SB 2503","2012-02-10 00:00:00","Yes",2,3,0
"HIV00009637","SB 2503","2012-03-13 00:00:00","Yes",4,11,0
"HIV00008745","SB 2457","2012-02-16 00:00:00","Yes",0,5,0
"HIV00009182","SB 2457","2012-02-28 00:00:00","Yes",1,4,0
"HIV00009632","SB 2457","2012-03-15 00:00:00","Yes",0,11,0
"HIV00010880","SB 2457","2012-04-04 00:00:00","Yes",0,17,0
"HIV00008091","HB 2600","2012-02-02 00:00:00","Yes",2,9,1
"HIV00008092","HB 2600","2012-02-02 00:00:00","Yes",1,8,1
"HIV00008641","HB 2600","2012-02-14 00:00:00","Yes",3,11,1
"HIV00009064","HB 2600","2012-02-23 00:00:00","Yes",0,17,0
"HIV00010106","HB 2600","2012-03-21 00:00:00","Yes",2,3,0
"HIV00010223","HB 2600","2012-03-21 00:00:00","Yes",3,4,0
"HIV00008697","SB 3053","2012-02-15 00:00:00","Yes",2,5,0
"HIV00008698","SB 3053","2012-02-15 00:00:00","Yes",2,6,0
"HIV00009265","SB 3053","2012-02-28 00:00:00","Yes",1,13,0
"HIV00009752","SB 3053","2012-03-14 00:00:00","Yes",4,6,0
"HIV00010905","SB 3053","2012-04-04 00:00:00","Yes",0,17,0
"HIV00008446","SB 3048","2012-02-14 00:00:00","Yes",0,5,0
"HIV00008996","SB 3048","2012-02-24 00:00:00","Yes",0,14,0
"HIV00009528","SB 3048","2012-03-12 00:00:00","Yes",1,10,0
"HIV00010904","SB 3048","2012-04-04 00:00:00","Yes",0,17,0
"HIV00007640","SB 2981","2012-01-31 00:00:00","Yes",2,3,0
"HIV00009440","SB 2981","2012-03-02 00:00:00","Yes",2,5,0
"HIV00009739","SB 2981","2012-03-15 00:00:00","Yes",3,7,1
"HIV00009981","SB 2981","2012-03-19 00:00:00","Yes",3,11,1
"HIV00010899","SB 2981","2012-04-04 00:00:00","Yes",0,17,0
"HIV00007626","SB 2941","2012-02-03 00:00:00","Yes",0,5,0
"HIV00008989","SB 2941","2012-02-24 00:00:00","Yes",0,14,0
"HIV00009732","SB 2941","2012-03-15 00:00:00","Yes",0,11,0
"HIV00010897","SB 2941","2012-04-04 00:00:00","Yes",0,17,0
"HIV00008788","SB 2256","2012-02-22 00:00:00","Yes",2,5,0
"HIV00010037","SB 2256","2012-03-21 00:00:00","Yes",3,8,0
"HIV00010633","SB 2256","2012-03-29 00:00:00","Yes",7,8,0
"HIV00001875","HB 121","2011-02-10 00:00:00","Yes",2,10,0
"HIV00001876","HB 121","2011-02-24 00:00:00","Yes",1,16,0
"HIV00001877","HB 121","2011-03-15 00:00:00","Yes",2,3,0
"HIV00001878","HB 121","2011-04-01 00:00:00","Yes",2,12,0
"HIV00000449","SB 583","2011-02-11 00:00:00","Yes",0,7,0
"HIV00000450","SB 583","2011-03-01 00:00:00","Yes",0,14,0
"HIV00000451","SB 583","2011-03-14 00:00:00","Yes",4,12,0
"HIV00000452","SB 583","2011-04-04 00:00:00","Yes",1,16,0
"HIV00000444","SB 580","2011-02-10 00:00:00","Yes",2,4,1
"HIV00000445","SB 580","2011-03-01 00:00:00","Yes",2,3,0
"HIV00010161","SB 580","2012-03-22 00:00:00","Yes",3,8,0
"HIV00010869","SB 580","2012-04-03 00:00:00","Yes",0,17,0
"HIV00008083","HB 2587","2012-01-30 00:00:00","Yes",2,9,0
"HIV00008814","HB 2587","2012-02-21 00:00:00","Yes",1,14,0
"HIV00010018","HB 2587","2012-03-20 00:00:00","Yes",0,5,0
"HIV00008213","HB 2533","2012-02-09 00:00:00","Yes",3,7,0
"HIV00009057","HB 2533","2012-02-23 00:00:00","Yes",4,11,0
"HIV00009864","HB 2533","2012-03-13 00:00:00","Yes",1,3,0
"HIV00010302","HB 2533","2012-03-27 00:00:00","Yes",0,5,0
"HIV00001546","SB 1496","2011-02-10 00:00:00","Yes",2,3,0
"HIV00001547","SB 1496","2011-02-10 00:00:00","Yes",2,3,0
"HIV00001548","SB 1496","2011-02-24 00:00:00","Yes",1,13,0
"HIV00001549","SB 1496","2011-03-22 00:00:00","Yes",1,10,0
"HIV00001550","SB 1496","2011-04-06 00:00:00","Yes",0,17,0
"HIV00008038","HB 2514","2012-02-08 00:00:00","Yes",2,10,0
"HIV00008635","HB 2514","2012-02-14 00:00:00","Yes",3,12,0
"HIV00009380","HB 2514","2012-02-29 00:00:00","Yes",0,17,0
"HIV00010102","HB 2514","2012-03-21 00:00:00","Yes",2,3,0
"HIV00010103","HB 2514","2012-03-21 00:00:00","Yes",1,4,0
"HIV00010551","HB 2514","2012-03-29 00:00:00","Yes",1,13,0
"HIV00008504","HB 2494","2012-02-14 00:00:00","Yes",2,10,0
"HIV00009374","HB 2494","2012-03-01 00:00:00","Yes",0,17,0
"HIV00009852","HB 2494","2012-03-19 00:00:00","Yes",2,2,1
"HIV00010549","HB 2494","2012-03-29 00:00:00","Yes",1,12,1
"HIV00008503","HB 2493","2012-02-14 00:00:00","Yes",2,10,0
"HIV00009373","HB 2493","2012-03-01 00:00:00","Yes",0,17,0
"HIV00009851","HB 2493","2012-03-14 00:00:00","Yes",1,3,1
"HIV00010418","HB 2493","2012-03-28 00:00:00","Yes",3,10,1
"HIV00008340","HB 2250","2012-02-10 00:00:00","Yes",1,10,0
"HIV00008341","HB 2250","2012-02-10 00:00:00","Yes",1,10,0
"HIV00009334","HB 2250","2012-03-01 00:00:00","Yes",0,17,0
"HIV00010846","HB 2250","2012-04-03 00:00:00","Yes",0,5,0
"HIV00010847","HB 2250","2012-04-03 00:00:00","Yes",1,6,0
"HIV00010920","HB 2250","2012-04-03 00:00:00","Yes",3,11,0
"HIV00008695","SB 3050","2012-02-15 00:00:00","Yes",1,4,0
"HIV00008696","SB 3050","2012-02-15 00:00:00","Yes",2,3,0
"HIV00008997","SB 3050","2012-02-24 00:00:00","Yes",0,12,2
"HIV00009985","SB 3050","2012-03-20 00:00:00","Yes",2,9,0
"HIV00009986","SB 3050","2012-03-20 00:00:00","Yes",1,10,0
"HIV00010820","SB 3050","2012-04-02 00:00:00","Yes",2,15,0
"HIV00008752","SB 2703","2012-02-17 00:00:00","Yes",1,4,0
"HIV00009668","SB 2703","2012-03-15 00:00:00","Yes",4,6,0
"HIV00010326","SB 2703","2012-03-27 00:00:00","Yes",5,10,0
"HIV00007514","SB 2438","2012-02-03 00:00:00","Yes",0,7,0
"HIV00010177","SB 2438","2012-03-22 00:00:00","Yes",3,7,1
"HIV00010740","SB 2438","2012-04-02 00:00:00","Yes",4,11,0
"HIV00007448","SB 2226","2012-02-01 00:00:00","Yes",1,3,1
"HIV00008828","SB 2226","2012-02-23 00:00:00","Yes",0,13,1
"HIV00009594","SB 2226","2012-03-15 00:00:00","Yes",0,11,0
"HIV00010792","SB 2226","2012-04-03 00:00:00","Yes",0,16,1
"HIV00009708","SB 2805","2012-03-14 00:00:00","Yes",3,8,0
"HIV00010814","SB 2805","2012-04-03 00:00:00","Yes",0,17,0
"HIV00008295","SB 2805","2012-02-09 00:00:00","Yes",1,3,0
"HIV00010708","SCR 170","2012-03-29 00:00:00","Yes",1,4,0
"HIV00011019","SCR 170","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010707","SCR 167","2012-03-29 00:00:00","Yes",1,4,0
"HIV00011018","SCR 167","2012-04-11 00:00:00","Yes",4,10,0
"HIV00011136","SCR 166","2012-04-12 00:00:00","Yes",3,5,0
"HIV00011135","SCR 166","2012-04-12 00:00:00","Yes",2,5,0
"HIV00010358","SCR 147","2012-03-28 00:00:00","Yes",1,3,0
"HIV00011011","SCR 147","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010350","SCR 124","2012-03-27 00:00:00","Yes",3,4,0
"HIV00011006","SCR 124","2012-04-11 00:00:00","Yes",5,9,0
"HIV00010348","SCR 113","2012-03-27 00:00:00","Yes",3,4,0
"HIV00011000","SCR 113","2012-04-11 00:00:00","Yes",5,9,0
"HIV00009988","SCR 56","2012-03-19 00:00:00","Yes",1,4,0
"HIV00009989","SCR 56","2012-03-20 00:00:00","Yes",3,4,0
"HIV00010983","SCR 56","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010066","SCR 55","2012-03-21 00:00:00","Yes",1,4,0
"HIV00010982","SCR 55","2012-04-11 00:00:00","Yes",4,10,0
"HIV00009273","SCR 35","2012-03-01 00:00:00","Yes",0,5,0
"HIV00010976","SCR 35","2012-04-11 00:00:00","Yes",4,10,0
"HIV00009756","SCR 33","2012-03-16 00:00:00","Yes",1,5,0
"HIV00010975","SCR 33","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010128","HCR 102","2012-03-21 00:00:00","Yes",1,10,0
"HIV00011075","HCR 102","2012-04-11 00:00:00","Yes",6,11,0
"HIV00010127","HCR 101","2012-03-21 00:00:00","Yes",1,10,0
"HIV00011074","HCR 101","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010237","HCR 98","2012-03-22 00:00:00","Yes",3,8,0
"HIV00011072","HCR 98","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010122","HCR 86","2012-03-21 00:00:00","Yes",1,9,0
"HIV00010755","HCR 86","2012-04-02 00:00:00","Yes",3,8,0
"HIV00011071","HCR 86","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010236","HCR 77","2012-03-22 00:00:00","Yes",2,9,0
"HIV00011068","HCR 77","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010727","HCR 56","2012-03-30 00:00:00","Yes",4,6,0
"HIV00010728","HCR 56","2012-03-30 00:00:00","Yes",3,9,0
"HIV00011066","HCR 56","2012-04-11 00:00:00","Yes",3,14,0
"HIV00008538","HCR 41","2012-02-13 00:00:00","Yes",3,5,0
"HIV00010725","HCR 41","2012-03-30 00:00:00","Yes",1,3,0
"HIV00011063","HCR 41","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010116","HCR 33","2012-03-21 00:00:00","Yes",5,6,0
"HIV00011062","HCR 33","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010082","HCR 13","2012-03-21 00:00:00","Yes",5,6,0
"HIV00011050","HCR 13","2012-04-11 00:00:00","Yes",3,14,0
"HIV00003391","HB 1551","2011-02-17 00:00:00","Yes",0,11,0
"HIV00003392","HB 1551","2011-03-02 00:00:00","Yes",0,17,0
"HIV00010077","HB 1551","2012-03-21 00:00:00","Yes",1,4,0
"HIV00010507","HB 1551","2012-03-29 00:00:00","Yes",0,14,0
"HIV00010310","HCR 201","2012-03-27 00:00:00","Yes",3,8,0
"HIV00010311","HCR 201","2012-03-27 00:00:00","Yes",4,7,0
"HIV00011098","HCR 201","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010732","HCR 192","2012-03-30 00:00:00","Yes",4,6,0
"HIV00010733","HCR 192","2012-03-30 00:00:00","Yes",3,9,0
"HIV00011097","HCR 192","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010263","HCR 190","2012-03-23 00:00:00","Yes",1,10,0
"HIV00011096","HCR 190","2012-04-11 00:00:00","Yes",3,14,0
"HIV00011095","HCR 185","2012-04-11 00:00:00","Yes",7,10,0
"HIV00010731","HCR 183","2012-03-29 00:00:00","Yes",7,8,0
"HIV00010931","HCR 183","2012-04-04 00:00:00","Yes",0,4,0
"HIV00010586","HCR 159","2012-03-29 00:00:00","Yes",4,6,0
"HIV00010587","HCR 159","2012-03-29 00:00:00","Yes",4,6,0
"HIV00011089","HCR 159","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010583","HCR 157","2012-03-29 00:00:00","Yes",4,6,0
"HIV00011088","HCR 157","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010260","HCR 152","2012-03-23 00:00:00","Yes",3,9,0
"HIV00011085","HCR 152","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010238","HCR 108","2012-03-22 00:00:00","Yes",3,8,0
"HIV00011079","HCR 108","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010129","HCR 103","2012-03-21 00:00:00","Yes",1,10,0
"HIV00011076","HCR 103","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010465","SCR 44","2012-03-29 00:00:00","Yes",1,3,0
"HIV00010700","SCR 44","2012-03-30 00:00:00","Yes",3,4,0
"HIV00010980","SCR 44","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010464","SCR 42","2012-03-29 00:00:00","Yes",1,3,0
"HIV00010698","SCR 42","2012-03-30 00:00:00","Yes",3,4,0
"HIV00010699","SCR 42","2012-03-30 00:00:00","Yes",2,3,0
"HIV00010979","SCR 42","2012-04-11 00:00:00","Yes",4,10,0
"HIV00009755","SCR 30","2012-03-15 00:00:00","Yes",0,5,0
"HIV00010974","SCR 30","2012-04-11 00:00:00","Yes",4,10,0
"HIV00008173","SB 2648","2012-02-09 00:00:00","Yes",1,4,0
"HIV00009660","SB 2648","2012-03-15 00:00:00","Yes",3,11,1
"HIV00009555","SCR 6","2012-03-15 00:00:00","Yes",0,5,0
"HIV00010964","SCR 6","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010271","SCR 2","2012-03-23 00:00:00","Yes",2,5,0
"HIV00010272","SCR 2","2012-03-23 00:00:00","Yes",3,5,0
"HIV00010963","SCR 2","2012-04-11 00:00:00","Yes",4,10,0
"HIV00011024","SCR 175","2012-04-12 00:00:00","Yes",3,4,0
"HIV00010349","SCR 118","2012-03-27 00:00:00","Yes",3,4,0
"HIV00011002","SCR 118","2012-04-11 00:00:00","Yes",5,9,0
"HIV00008150","HB 2800","2012-02-08 00:00:00","Yes",1,10,0
"HIV00009419","HB 2800","2012-03-01 00:00:00","Yes",0,17,0
"HIV00009888","HB 2800","2012-03-19 00:00:00","Yes",1,6,0
"HIV00010571","HB 2800","2012-03-29 00:00:00","Yes",1,13,0
"HIV00010589","HCR 203","2012-03-29 00:00:00","Yes",4,8,0
"HIV00011099","HCR 203","2012-04-11 00:00:00","Yes",3,14,0
"HIV00010474","SCR 117","2012-03-29 00:00:00","Yes",3,4,0
"HIV00011001","SCR 117","2012-04-11 00:00:00","Yes",5,9,0
"HIV00010347","SCR 108","2012-03-28 00:00:00","Yes",3,4,0
"HIV00010997","SCR 108","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010281","SCR 107","2012-03-23 00:00:00","Yes",1,4,0
"HIV00010282","SCR 107","2012-03-23 00:00:00","Yes",3,5,0
"HIV00010996","SCR 107","2012-04-12 00:00:00","Yes",0,5,0
"HIV00011132","SCR 107","2012-04-12 00:00:00","Yes",3,5,0
"HIV00011133","SCR 107","2012-04-12 00:00:00","Yes",5,9,0
"HIV00010471","SCR 102","2012-03-29 00:00:00","Yes",1,3,0
"HIV00010701","SCR 102","2012-03-29 00:00:00","Yes",1,4,0
"HIV00010995","SCR 102","2012-04-12 00:00:00","Yes",0,5,0
"HIV00010291","SCR 94","2012-03-27 00:00:00","Yes",3,4,0
"HIV00010344","SCR 94","2012-03-28 00:00:00","Yes",1,4,0
"HIV00010994","SCR 94","2012-04-11 00:00:00","Yes",4,10,0
"HIV00010993","SCR 92","2012-04-12 00:00:00","Yes",3,4,0
